tweet,sentiment,sentiment_score,annotator,annotator_score,directness,directness_score,group,group_score,target,target_score
صديقي الكافر اللي ما اعرف اسولف معه الا بترجمة قوقل اليوم عازمني بس خايف يوكلني لحم خنزير,offensive,2,shock,1,indirect,0,individual,0,other,0
@user @user طول عمره خنزير من خنازير موزة وكاره لمصر وللفرق المصرية ويجب تقديم شكوى للاتحاد الدولي لكرة الق… @url,hateful,1,shock,1,direct,1,individual,0,other,0
لعل هذا الامر يظهر حالة المجتمع الذكوري اللي دابحينا فيها كل ما دق الكوز بالجرة.. اما ظاهرة التحرش او الاغتصاب بأي… @url,disrespectful,3,indifference,6,direct,1,women,2,gender,2
إلى خنازير فلسطين.. من الذي باع الأرض و(الكضية)؟ @url,hateful,1,confusion,5,direct,1,other,1,origin,1
غباء الرياييل أشرف من حقارة الحريم.,offensive,2,indifference,6,indirect,0,women,2,origin,1
سؤال هل شربت بول البعير @url,abusive,0,indifference,6,indirect,0,other,1,other,0
@user @user الحريم ماينخاف عليكن,normal,5,sadness,3,direct,1,women,2,gender,2
تهديد ووعيد وعبارات وألفاظ بقولك ايه يا خامئني شغل الرغي والمطلقين ده بتاع الحريم عندك دليل اشتغل يا معلم عارف موقع البيت الأبيض ولا أدلك,fearful,4,indifference,6,indirect,0,other,1,other,0
البنت العاقه يوم شافت البنات والحريم يسوقن,offensive,2,sadness,3,indirect,0,women,2,gender,2
@user @user انا شو قلت ما ارضى عَل خنزير يعني ربعي مب خنازير و ف نفس الوقت مب بشر,abusive,0,shock,1,direct,1,other,1,other,0
@user لايهمك خرابيط الي تشرب دافي وينظف،، سوي تنظيف بالعكس ممتاز لصحة ارحامك .. عندنا خرافات الحريم مابعد بطلوها,abusive,0,anger,2,direct,1,women,2,gender,2
لاحظت إن بعدم الجواز بتقل احتمالات الاغتصاب الزوجي &gt; لاحظت انه باللبس الواسع بتقل احتمالات التحرش @url,offensive,2,indifference,6,indirect,0,women,2,other,0
@user واضح انك خنزير مع مرتبت الشرف,offensive,2,indifference,6,indirect,0,individual,0,other,0
@user @user @user قاعد تكلم شعب وسخ، شوف الوساخة جاية من وين تحت تغريدتك,disrespectful,3,shock,1,direct,1,individual,0,origin,1
ومتى كان لسانه وسخ؟,normal,5,disgust,0,indirect,0,individual,0,other,0
@user مثل هرج الحريم وي مادريتي اعتقلو لجين من لجين يابنت الناس لجين اللي تبي سواقة المرأة مسكوها ودخلوه… @url,offensive,2,shock,1,indirect,0,individual,0,gender,2
جنوب منجسة خنازير بني سعود @url,hateful,1,anger,2,direct,1,other,1,origin,1
ولادة خنزير بوجه إنسان في الصين @url,normal,5,shock,1,indirect,0,other,1,other,0
@user @user @user @user @user وانتو يعني بتقولو اشعار ومواعظ يا وسخ طيب انتوا ايش… @url,normal,5,indifference,6,indirect,0,other,1,other,0
كلمتي لاعراب الخليج البعران المدمنون على بول البعير #انيصحوامن #سباتهم #ويعواتماماان الشعوب تغلي من افعالهم,disrespectful,3,shock,1,direct,1,other,1,other,0
@user هذا كلام خنازير يهود العرب وهؤلاء من علامات الساعة,hateful,1,disgust,0,indirect,0,other,1,other,0
@user @user @user @user ما حكيت اي شي وسخ عكسك حبيبتي,offensive,2,shock,1,indirect,0,individual,0,other,0
هي تتكرم على شنو انا سعوديه كرموني ب وظيفه ليش اي وحده متبرجه وتدلع ب جسمها تعطوها كل شي  واللي مستره تسحبوا عليها… @url,disrespectful,3,shock,1,indirect,0,women,2,gender,2
@user وجوه خنازير لعنهم الله,abusive,0,indifference,6,direct,1,other,1,other,0
@user @user @user @user هذا هو مستواك يا شارب بول البعير ...مستواك لا يبلغ اخمص قدمي ويمك… @user,hateful,1,shock,1,direct,1,other,1,origin,1
@user @user @user @user هولاء الافارقه الخنازير الذين اختاروا الشرك والكفر والظلاله مع بريطانياز… @url,hateful,1,disgust,0,direct,1,african_descent,3,origin,1
@user ويتهمون اهل الجزيره بالهمجيه والتخلف وشرب بول البعير وهم يضاهون العالم بهمجيتهم ووحشيتهم,abusive,0,indifference,6,direct,1,other,1,other,0
#تويته_حلوه_منك توتير صار قذر جدا كأني في حظيرة خنازير تلعب بطين من,disrespectful,3,indifference,6,indirect,0,other,1,other,0
لايطلع لنا واحد خنزير من خنازير الجزيره مجبور ولا قالو صرح حركاتم يالخنازير عرفناه انتم الان زي كذا #صلاح_خاشقجي @url,disrespectful,3,shock,1,indirect,0,other,1,origin,1
زي ما في حملات ضد التحرش والتنمر والعنصرية وو ياريت نشوف حملات ضد العقاب الابوي وتسلطهم وتشويه نفسية ابنائهم، عمر و… @url,offensive,2,fear,4,indirect,0,other,1,other,0
يا جماعة بكل احترام و محبة فكروا بضحايا التحرش الجنسي و الاغتصاب بس تعملو شير لاراء و صور . ممكن تحطو الهاشتاغ اول… @url,normal,5,shock,1,direct,1,other,1,other,0
@user @user انتي بشعرك المفتوح ده تعتبري متبرجة و مثيرة للبعض ، هل هذا يعطي الحق للآخرين يعاملوكي كسكس د… @url,offensive,2,sadness,3,direct,1,women,2,gender,2
خنازير ومرتزقة قطر. @url,disrespectful,3,shock,1,direct,1,other,1,origin,1
طال عمره ... طال عمره تركي الشيخ هندوس علي وش أمه,offensive,2,disgust,0,direct,1,individual,0,other,0
بخصوص منار زعلانه عشان صار اسمها خنزير؟؟,offensive,2,indifference,6,direct,1,individual,0,other,0
@user وقريبا سنعتقل كل خنازير قطر وكل انجاس حسن البنا أعداء الوطن والدين,offensive,2,indifference,6,indirect,0,other,1,origin,1
@user كلش مو سلعة بايرة,normal,5,sadness,3,indirect,0,women,2,other,0
علشان ما رضخنا لك قامت تظهر لي في مناماتي بتحاربني في رجالي وتخليني عنده عجوز بايره لانفعه في رحم ولا بيت ولا اولاد… @url,disrespectful,3,sadness,3,indirect,0,individual,0,other,0
اليوم لازم كل العالم يتذكرنا، نحن الموتى، بيوتنا قبور من حجر لا ماء لا كهرباء طرقاتنا زريبة خنازير و يمكن الخنزير ي… @url,normal,5,sadness,3,indirect,0,other,1,other,0
@user وسيم جداً وهذا بفضل بول البعير,offensive,2,indifference,6,direct,1,individual,0,origin,1
@user @user @user تخسى يا خنزير إيران،,hateful,1,disgust,0,indirect,0,other,1,origin,1
سواء كنتي متبرجة فهذا الشيء… @url,normal,5,indifference,6,indirect,0,women,2,other,0
@user @user خلّك في عصير بول البعير..,disrespectful,3,indifference,6,indirect,0,individual,0,religion,3
@user @user @user ادرس التاريخ قبل ما تشرب بول البعير @user,normal,5,indifference,6,direct,1,individual,0,other,0
@user @user الحصالة اللي ع شگل خنزير لونها وردي,offensive,2,indifference,6,indirect,0,other,1,origin,1
حتى وان كان يفضل المتبرجه  ولكن… @url,offensive,2,indifference,6,indirect,0,women,2,gender,2
@user يعني التحرش مبرر اذا كان في ضحية ؟؟ هاد اللي فهمتو من تعليقاتهن تفو ع هيك مخ بسس ..,normal,5,anger,2,direct,1,women,2,gender,2
@user @user لايمكن ، كونها متبرجة وكيف تجلس مع المعففين والتقاة من عمار والمالكي ووووالخ و تصافحهم,offensive,2,shock,1,direct,1,women,2,gender,2
@user لا ما انحشرت يا خنزير كل من حكم بغير ما انزل الله و والا الكفار و حارب تحت رايتهم فهو كافر,offensive,2,disgust,0,indirect,0,other,1,religion,3
من قال أن الوطن لم يمت بموته فـ لينظر لـ خنازير ا… @url,offensive,2,shock,1,indirect,0,other,1,origin,1
@user مدرسة منحرفة ازاى يطلعونا من فسحة البنات !!,offensive,2,indifference,6,indirect,0,individual,0,gender,2
شاهد ردة فعل الناس في روسيا حينما يتم التحرش بفتاة مسلمة وأخرى غير مسلمة,normal,5,sadness,3,indirect,0,women,2,other,0
@user @user خنازير المجوس تلطم,hateful,1,disgust,0,direct,1,other,1,religion,3
@user @user هيه ممنوع ويتعاقب على تحرشو بصح كيفاه راح يتوب ويحبس التحرش ونتي تزيدي تصعبيلو في المهمة ؟,abusive,0,shock,1,direct,1,individual,0,other,0
زوز ملاين بايرة و خمسة ملاين بطال و هي كاتبة فارس أحلامي قادم على حصان,normal,5,indifference,6,direct,1,individual,0,gender,2
@user كلامهم غير منطقي بالبت..مثل موافقة بعضهم بشرب بول البعير..طيب كيف الواحد يسمع لناس ما تراجع في تفكير امور كثيرة وترفض المراجعة,abusive,0,indifference,6,indirect,0,other,1,origin,1
@user @user بس ياكبسه يابتاع بول البعير,abusive,0,shock,1,direct,1,other,1,origin,1
@user @user بس برضو كونها متبرجة ما بديك الحق انك تتحرش بيها نقطة انو ما  عندك حق  دي لازم كل زول يفهمها,normal,5,sadness,3,direct,1,women,2,gender,2
@user @user هذا ما يوجد فالسعدوية لذلك أنصحك أخي بعدم المغامرة والذهاب إلى بلاد بول البعير @user,abusive,0,confusion,5,indirect,0,other,1,other,0
مرة كان فيه دكتور يدرسنا لابتوبه كل أبوه كاتشب وأكل، وسخ مقزز، وما كان فيه برجكتر، فكنا نضطر نطالع في لابتوبه,abusive,0,indifference,6,direct,1,individual,0,other,0
إذا خرجت فرأيت امرأة سافرة متبرجة كأنها تقول هيت لك فخذ من عفّة يوسف عليه السلام، وإذا رأيت امرأة متحجبة عفيفة فخذ من شهامة موسى عليه السلام,normal,5,indifference,6,direct,1,women,2,other,0
@user @user ايضا الشريف المرتضى في كتابة (الإنتصار) أباح شرب بول البعير بقوله [شرب بول ما يؤكل لحمه]… @url,normal,5,indifference,6,direct,1,individual,0,other,0
الملحد بيحب يشوف نسخة واحدة فقط عن ملة الإسلام: نسخة رسولها بيدوفيلي، رجالها متطرفون يشربون بول البعير، نساؤها ناقص… @url,abusive,0,shock,1,indirect,0,other,1,religion,3
